Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.214,56,1,0,1,56,40650,40705,2.37e-17,96.9
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.214,56,1,0,1,56,73447,73502,2.37e-17,96.9
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,96.429,56,2,0,1,56,14177,14232,2.89e-16,93.3
Transcript_1,gi|568786342|ref|NM_001288617.1|,Transcript_1,NM_001288617.1,75.171,584,129,6,164,739,322,897,9.40e-105,387
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,94.397,232,13,0,623,854,41757,41526,1.31e-96,360
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,93.966,232,14,0,623,854,15274,15043,1.59e-95,356
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,98.611,144,2,0,351,494,18240,18097,4.88e-64,251
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,98.611,144,2,0,351,494,44723,44580,4.88e-64,251
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,97.222,144,4,0,216,359,21808,21665,2.53e-61,242
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,97.222,144,4,0,216,359,48280,48137,2.53e-61,242
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,96.296,135,5,0,491,625,16200,16066,8.26e-55,221
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,96.296,135,5,0,491,625,42683,42549,8.26e-55,221
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,100.000,113,0,0,53,165,51994,51882,6.35e-50,205
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,99.115,113,1,0,53,165,25522,25410,2.70e-48,199
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,77.863,131,29,0,216,346,79978,79848,4.58e-20,105
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,100.000,54,0,0,164,217,22654,22601,6.80e-18,98.7
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,100.000,54,0,0,164,217,49126,49073,6.80e-18,98.7
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,98.214,56,1,0,1,56,27060,27005,2.37e-17,96.9
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,96.429,56,2,0,1,56,53533,53478,2.89e-16,93.3
Transcript_1,gi|77020690|gb|AC159313.3|,Transcript_1,AC159313.3,76.316,76,18,0,623,698,75153,75078,2.08e-05,57.2
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,93.966,232,14,0,623,854,4366,4597,1.59e-95,356
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,98.611,144,2,0,351,494,3246,3389,4.88e-64,251
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,97.222,144,4,0,216,359,2705,2848,2.53e-61,242
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,95.556,135,6,0,491,625,3857,3991,1.01e-53,217
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,98.230,113,2,0,53,165,1934,2046,3.29e-47,196
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,100.000,54,0,0,164,217,2293,2346,6.80e-18,98.7
Transcript_1,gi|1036032580|gb|AH001908.2|,Transcript_1,AH001908.2,98.214,56,1,0,1,56,1580,1635,2.37e-17,96.9
Transcript_1,gi|2624960|gb|AF014117.1|,Transcript_1,AF014117.1,74.882,422,93,5,281,696,1,415,1.49e-70,273
Transcript_1,gi|1195500495|ref|XM_021206799.1|,Transcript_1,XM_021206799.1,69.269,602,177,5,101,698,139,736,1.07e-59,237
Transcript_1,gi|1195667457|ref|XM_021150306.1|,Transcript_1,XM_021150306.1,69.171,639,175,13,79,706,1,628,1.94e-56,226
Transcript_1,gi|160298216|ref|NM_010357.3|,Transcript_1,NM_010357.3,68.812,606,173,7,101,698,142,739,6.78e-56,224
Transcript_1,gi|15215029|gb|BC012639.1|,Transcript_1,BC012639.1,68.812,606,173,7,101,698,96,693,6.78e-56,224
Transcript_1,gi|12847131|dbj|AK011177.1|,Transcript_1,AK011177.1,68.812,606,173,7,101,698,93,690,6.78e-56,224
Transcript_1,gi|12845306|dbj|AK010098.1|,Transcript_1,AK010098.1,68.812,606,173,7,101,698,96,693,6.78e-56,224
Transcript_1,gi|12844605|dbj|AK009668.1|,Transcript_1,AK009668.1,68.812,606,173,7,101,698,96,693,6.78e-56,224
Transcript_1,gi|12842699|dbj|AK008490.1|,Transcript_1,AK008490.1,68.812,606,173,7,101,698,93,690,6.78e-56,224
Transcript_1,gi|12842562|dbj|AK008400.1|,Transcript_1,AK008400.1,68.812,606,173,7,101,698,126,723,6.78e-56,224
Transcript_1,gi|12842230|dbj|AK008193.1|,Transcript_1,AK008193.1,68.812,606,173,7,101,698,93,690,6.78e-56,224
Transcript_1,gi|12842222|dbj|AK008189.1|,Transcript_1,AK008189.1,68.812,606,173,7,101,698,128,725,6.78e-56,224
Transcript_1,gi|193709|gb|L06047.1|MUSGTF,Transcript_1,L06047.1,68.812,606,173,7,101,698,94,691,6.78e-56,224
Transcript_1,gi|12859395|dbj|AK019271.1|,Transcript_1,AK019271.1,68.647,606,174,7,101,698,117,714,2.88e-54,219
Transcript_1,gi|12848218|dbj|AK011841.1|,Transcript_1,AK011841.1,68.614,599,172,7,101,691,121,711,3.51e-53,215
Transcript_1,gi|1195737979|ref|XM_021172215.1|,Transcript_1,XM_021172215.1,68.272,602,183,5,101,698,132,729,1.49e-51,210
Transcript_1,gi|354790684|gb|JN955185.1|,Transcript_1,JN955185.1,88.489,139,16,0,213,351,22528,22666,2.53e-42,179
Transcript_1,gi|354790684|gb|JN955185.1|,Transcript_1,JN955185.1,75.188,133,33,0,491,623,26476,26608,1.01e-15,91.5
Transcript_1,gi|354790684|gb|JN955185.1|,Transcript_1,JN955185.1,76.378,127,26,2,615,739,28518,28642,3.52e-15,89.7
Transcript_1,gi|354790684|gb|JN955185.1|,Transcript_1,JN955185.1,79.661,59,7,1,442,495,23819,23877,2.53e-04,53.6
Transcript_1,gi|354782819|gb|JN947320.1|,Transcript_1,JN947320.1,88.489,139,16,0,213,351,22528,22666,2.53e-42,179
Transcript_1,gi|354782819|gb|JN947320.1|,Transcript_1,JN947320.1,75.188,133,33,0,491,623,26471,26603,1.01e-15,91.5
Transcript_1,gi|354782819|gb|JN947320.1|,Transcript_1,JN947320.1,76.378,127,26,2,615,739,28513,28637,3.52e-15,89.7
Transcript_1,gi|354782819|gb|JN947320.1|,Transcript_1,JN947320.1,79.661,59,7,1,442,495,23814,23872,2.53e-04,53.6
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,88.489,139,16,0,213,351,60824,60962,2.53e-42,179
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,81.579,114,21,0,213,326,117363,117250,1.08e-21,111
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,75.188,133,33,0,491,623,64772,64904,1.01e-15,91.5
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,76.378,127,26,2,615,739,66814,66938,3.52e-15,89.7
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,75.652,115,28,0,227,341,95584,95470,5.22e-13,82.4
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,78.947,95,19,1,71,165,100115,100022,6.36e-12,78.8
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,77.528,89,20,0,661,749,114587,114499,9.45e-10,71.6
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,79.661,59,7,1,442,495,62115,62173,2.53e-04,53.6
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,77.273,66,15,0,429,494,115496,115431,8.85e-04,51.8
Transcript_1,gi|79759186|gb|AC101743.5|,Transcript_1,AC101743.5,70.732,123,33,3,500,620,90248,90127,0.003,50.0
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,88.489,139,16,0,213,351,82364,82502,2.53e-42,179
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,88.489,139,16,0,213,351,160741,160879,2.53e-42,179
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,75.188,133,33,0,491,623,164689,164821,1.01e-15,91.5
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,76.378,127,26,2,615,739,166731,166855,3.52e-15,89.7
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,77.419,93,19,2,505,596,87903,87994,4.02e-08,66.2
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,83.673,49,8,0,648,696,89231,89279,2.53e-04,53.6
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,79.661,59,7,1,442,495,162032,162090,2.53e-04,53.6
Transcript_1,gi|74039239|gb|AC163025.3|,Transcript_1,AC163025.3,80.435,46,9,0,351,396,84441,84486,0.46,42.8
Transcript_1,gi|84872149|ref|NR_002858.1|;gi|38174000|gb|BC061226.1|,Transcript_1,NR_002858.1,73.897,272,68,3,71,341,179,448,2.37e-36,159
Transcript_1,gi|84872149|ref|NR_002858.1|;gi|38174000|gb|BC061226.1|,Transcript_1,NR_002858.1,70.531,207,58,3,500,704,535,740,1.23e-14,87.8
Transcript_1,gi|33948360|gb|AY355151.1|,Transcript_1,AY355151.1,100.000,75,0,0,441,515,1,75,2.70e-29,136
Transcript_1,gi|33948333|gb|AY355150.1|,Transcript_1,AY355150.1,97.333,75,2,0,441,515,1,75,1.40e-26,127
Transcript_1,gi|954170077|ref|NG_046107.1|,Transcript_1,NG_046107.1,81.579,114,21,0,213,326,26107,26220,1.08e-21,111
Transcript_1,gi|954170077|ref|NG_046107.1|,Transcript_1,NG_046107.1,77.528,89,20,0,661,749,28883,28971,9.45e-10,71.6
Transcript_1,gi|954170077|ref|NG_046107.1|,Transcript_1,NG_046107.1,77.273,66,15,0,429,494,27974,28039,8.85e-04,51.8
Transcript_1,gi|354799868|gb|JN964369.1|,Transcript_1,JN964369.1,77.863,131,29,0,216,346,22586,22716,4.58e-20,105
Transcript_1,gi|354799868|gb|JN964369.1|,Transcript_1,JN964369.1,76.316,76,18,0,623,698,27431,27506,2.08e-05,57.2
Transcript_1,gi|354784256|gb|JN948757.1|,Transcript_1,JN948757.1,77.863,131,29,0,216,346,22586,22716,4.58e-20,105
Transcript_1,gi|354784256|gb|JN948757.1|,Transcript_1,JN948757.1,76.316,76,18,0,623,698,27411,27486,2.08e-05,57.2
Transcript_1,gi|12859130|dbj|AK019100.1|,Transcript_1,AK019100.1,78.652,89,19,0,610,698,14,102,7.75e-11,75.2
Transcript_1,gi|33948404|gb|AY355153.1|,Transcript_1,AY355153.1,88.000,50,6,0,322,371,3,52,1.40e-07,64.4
Transcript_1,gi|33948379|gb|AY355152.1|,Transcript_1,AY355152.1,87.500,48,6,0,133,180,1,48,1.71e-06,60.8
Transcript_1,gi|74216008|dbj|AK138554.1|,Transcript_1,AK138554.1,83.673,49,8,0,648,696,79,127,2.53e-04,53.6
Transcript_1,gi|46389697|emb|AL928772.8|,Transcript_1,AL928772.8,91.429,35,2,1,146,180,131478,131445,0.038,46.4
Transcript_1,gi|38304342|gb|AC131785.3|,Transcript_1,AC131785.3,93.103,29,2,0,243,271,78798,78770,0.13,44.6
Transcript_1,gi|1039775119|ref|XM_006506185.3|,Transcript_1,XM_006506185.3,96.000,25,1,0,642,666,308,332,1.6,41.0
Transcript_1,gi|1039775116|ref|XM_006506184.3|,Transcript_1,XM_006506184.3,96.000,25,1,0,642,666,291,315,1.6,41.0
Transcript_1,gi|1039775115|ref|XM_006506183.3|,Transcript_1,XM_006506183.3,96.000,25,1,0,642,666,293,317,1.6,41.0
Transcript_1,gi|1039775114|ref|XM_006506182.3|,Transcript_1,XM_006506182.3,96.000,25,1,0,642,666,293,317,1.6,41.0
Transcript_1,gi|1039775113|ref|XR_377461.3|,Transcript_1,XR_377461.3,96.000,25,1,0,642,666,292,316,1.6,41.0
Transcript_1,gi|1039775112|ref|XR_377460.2|,Transcript_1,XR_377460.2,96.000,25,1,0,642,666,295,319,1.6,41.0
Transcript_1,gi|1039775109|ref|XM_006506178.2|,Transcript_1,XM_006506178.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775107|ref|XM_006506176.2|,Transcript_1,XM_006506176.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775105|ref|XM_006506174.2|,Transcript_1,XM_006506174.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775103|ref|XM_006506172.2|,Transcript_1,XM_006506172.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775101|ref|XM_006506170.2|,Transcript_1,XM_006506170.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775100|ref|XM_006506169.2|,Transcript_1,XM_006506169.2,96.000,25,1,0,642,666,282,306,1.6,41.0
Transcript_1,gi|1039775099|ref|XM_006506168.2|,Transcript_1,XM_006506168.2,96.000,25,1,0,642,666,282,306,1.6,41.0
Transcript_1,gi|1039775098|ref|XM_006506167.2|,Transcript_1,XM_006506167.2,96.000,25,1,0,642,666,281,305,1.6,41.0
Transcript_1,gi|1039775097|ref|XM_006506166.2|,Transcript_1,XM_006506166.2,96.000,25,1,0,642,666,282,306,1.6,41.0
Transcript_1,gi|1039775096|ref|XM_006506165.2|,Transcript_1,XM_006506165.2,96.000,25,1,0,642,666,282,306,1.6,41.0
Transcript_1,gi|1039775094|ref|XM_006506163.2|,Transcript_1,XM_006506163.2,96.000,25,1,0,642,666,282,306,1.6,41.0
Transcript_1,gi|860610474|ref|NM_001310152.1|,Transcript_1,NM_001310152.1,96.000,25,1,0,642,666,159,183,1.6,41.0
Transcript_1,gi|553727195|ref|NM_021469.3|,Transcript_1,NM_021469.3,96.000,25,1,0,642,666,159,183,1.6,41.0
Transcript_1,gi|354797107|gb|JN961608.1|,Transcript_1,JN961608.1,96.000,25,1,0,631,655,13416,13440,1.6,41.0
Transcript_1,gi|354781374|gb|JN945875.1|,Transcript_1,JN945875.1,96.000,25,1,0,631,655,13416,13440,1.6,41.0
Transcript_1,gi|118129840|ref|NM_026452.2|,Transcript_1,NM_026452.2,96.000,25,1,0,631,655,148,172,1.6,41.0
Transcript_1,gi|77627779|gb|AC153607.15|,Transcript_1,AC153607.15,96.000,25,1,0,642,666,132288,132264,1.6,41.0
Transcript_1,gi|77020514|gb|AC160126.2|,Transcript_1,AC160126.2,96.000,25,1,0,264,288,201972,201996,1.6,41.0
Transcript_1,gi|46358389|gb|AC147082.2|,Transcript_1,AC147082.2,90.000,30,3,0,17,46,32207,32178,1.6,41.0
Transcript_1,gi|30409943|gb|AC117219.2|,Transcript_1,AC117219.2,90.000,30,3,0,17,46,114992,114963,1.6,41.0
Transcript_1,gi|29244827|gb|AC129606.4|,Transcript_1,AC129606.4,96.000,25,1,0,631,655,95298,95322,1.6,41.0
Transcript_1,gi|74186534|dbj|AK158979.1|,Transcript_1,AK158979.1,96.000,25,1,0,631,655,167,191,1.6,41.0
Transcript_1,gi|74178559|dbj|AK154343.1|,Transcript_1,AK154343.1,96.000,25,1,0,631,655,173,197,1.6,41.0
Transcript_1,gi|22137602|gb|BC036386.1|,Transcript_1,BC036386.1,96.000,25,1,0,631,655,148,172,1.6,41.0
Transcript_1,gi|12843814|dbj|AK009179.1|,Transcript_1,AK009179.1,96.000,25,1,0,631,655,161,185,1.6,41.0
Transcript_1,gi|56041831|dbj|AK217654.1|,Transcript_1,AK217654.1,96.000,25,1,0,631,655,80,104,1.6,41.0
Transcript_1,gi|56024355|dbj|AK200178.1|,Transcript_1,AK200178.1,96.000,25,1,0,631,655,38,62,1.6,41.0
Transcript_1,gi|47847443|dbj|AK131144.1|,Transcript_1,AK131144.1,96.000,25,1,0,642,666,156,180,1.6,41.0
Transcript_1,gi|11178675|gb|AF188290.2|AF188290,Transcript_1,AF188290.2,96.000,25,1,0,642,666,27,51,1.6,41.0




